step,time,S_put,p_stall,rho_r,N_L0,Q_L0,Q_L1,Q_L2,Q_L3,C_L0,C_L1,C_L2,C_L3,D_L0,D_L1,D_L2,D_L3
419,419.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
420,420.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
421,421.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
422,422.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
423,423.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
424,424.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
425,425.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
426,426.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
427,427.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
428,428.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
429,429.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
430,430.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
431,431.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
432,432.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
433,433.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
434,434.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
435,435.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
436,436.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
437,437.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
438,438.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
439,439.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
440,440.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
441,441.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
442,442.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
443,443.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
444,444.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
445,445.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
446,446.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
447,447.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
448,448.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
449,449.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
450,450.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
451,451.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
452,452.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
453,453.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
454,454.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
455,455.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
456,456.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
457,457.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
458,458.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
459,459.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
460,460.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
461,461.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
462,462.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
463,463.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
464,464.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
465,465.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
466,466.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
467,467.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
468,468.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
469,469.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
470,470.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
471,471.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
472,472.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
473,473.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
474,474.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
475,475.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
476,476.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
477,477.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
478,478.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
479,479.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
480,480.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
481,481.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
482,482.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
483,483.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
484,484.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
485,485.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
486,486.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
487,487.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
488,488.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
489,489.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
490,490.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
491,491.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
492,492.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
493,493.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
494,494.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
495,495.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
496,496.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
497,497.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
498,498.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
499,499.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
500,500.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
501,501.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
502,502.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
503,503.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
504,504.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
505,505.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
506,506.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
507,507.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
508,508.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
509,509.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
510,510.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
511,511.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
512,512.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
513,513.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
514,514.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
515,515.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
516,516.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
517,517.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
518,518.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
519,519.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
520,520.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
521,521.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
522,522.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
523,523.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
524,524.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
525,525.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
526,526.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
527,527.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
528,528.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
529,529.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
530,530.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
531,531.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
532,532.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
533,533.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
534,534.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
535,535.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
536,536.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
537,537.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
538,538.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
539,539.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
540,540.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
541,541.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
542,542.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
543,543.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
544,544.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
545,545.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
546,546.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
547,547.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
548,548.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
549,549.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
550,550.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
551,551.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
552,552.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
553,553.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
554,554.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
555,555.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
556,556.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
557,557.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
558,558.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
